id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1497853698051088390,1497853698051088390,2022-02-27 09:38:45 CET,2022-02-27,09:38:45,+0100,110057808,tdickens990,KXNG-T,,"The port of Hamburg, in black and white #noirphoto #blackandwhitephoto #hamburg #germany #deutschland #portofhamburg #hamburgerhafen #hafen #seaport #ship #skyline #mscommodore  https://t.co/SrmjyqZGip",en,[],[],"['https://pbs.twimg.com/media/FMlx_e8XsAUKPx8.jpg', 'https://pbs.twimg.com/media/FMlx_e7XoAQcjvE.jpg', 'https://pbs.twimg.com/media/FMlx_fvXEAkSv68.jpg', 'https://pbs.twimg.com/media/FMlx_ftWQAA2rd-.jpg']",0,0,0,"['noirphoto', 'blackandwhitephoto', 'hamburg', 'germany', 'deutschland', 'portofhamburg', 'hamburgerhafen', 'hafen', 'seaport', 'ship', 'skyline', 'mscommodore']",[],https://twitter.com/TDickens990/status/1497853698051088390,False,,1,https://pbs.twimg.com/media/FMlx_e8XsAUKPx8.jpg,,,,,,,[],,,,
1497632785846132748,1497632785846132748,2022-02-26 19:00:55 CET,2022-02-26,19:00:55,+0100,1489541848095932419,shipsysknow,Ships You Should Know,,AIDAcosma makes first call to Port of Hamburg   https://t.co/INK3Sr4pei  #YouTube #YouTuber #cruise #cruiseship #portofhamburg #February2022 #February,en,[],['https://www.youtube.com/watch?v=5WR8_SECInQ'],[],0,0,0,"['youtube', 'youtuber', 'cruise', 'cruiseship', 'portofhamburg', 'february2022', 'february']",[],https://twitter.com/ShipsYSKnow/status/1497632785846132748,False,,0,,,,,,,,[],,,,
1497604998775164931,1497604998775164931,2022-02-26 17:10:30 CET,2022-02-26,17:10:30,+0100,110057808,tdickens990,KXNG-T,,Port of Hamburg #hamburg #hamburgerhafen #portofhamburg  https://t.co/g7j5zbd1Fx,de,[],[],"['https://pbs.twimg.com/media/FMiPxAwWYAAr1Th.jpg', 'https://pbs.twimg.com/media/FMiPxAwWQAQxhQM.jpg', 'https://pbs.twimg.com/media/FMiPxBNXEAcbD9l.jpg', 'https://pbs.twimg.com/media/FMiPxBIXwAcUuH-.jpg']",0,0,0,"['hamburg', 'hamburgerhafen', 'portofhamburg']",[],https://twitter.com/TDickens990/status/1497604998775164931,False,,1,https://pbs.twimg.com/media/FMiPxAwWYAAr1Th.jpg,,,,,,,[],,,,
1493897582086610944,1493897582086610944,2022-02-16 11:38:33 CET,2022-02-16,11:38:33,+0100,169073570,portofhamburg,Hafen Hamburg,,"Great news: Available from 1 April 2022, @HapagLloydAG will offer a new #ChinaGermanyExpress (CGX) service as a two-port loop product.   More info:  https://t.co/MU40T5thiK  📷 Hapag Lloyd  #portofhamburg #hafenhamburg #hamburg #northerneurope #china #cgx #twoportloop  https://t.co/pBVCUSMnDL",en,"[{'screen_name': 'hapaglloydag', 'name': 'hapag-lloyd ag', 'id': '90873425'}]",['http://ow.ly/85bL50HWomW'],['https://pbs.twimg.com/media/FLtj70rXIAYUPT1.jpg'],0,2,5,"['chinagermanyexpress', 'portofhamburg', 'hafenhamburg', 'hamburg', 'northerneurope', 'china', 'cgx', 'twoportloop']",[],https://twitter.com/PortofHamburg/status/1493897582086610944,False,,1,https://pbs.twimg.com/media/FLtj70rXIAYUPT1.jpg,,,,,,,[],,,,
1491743809876762632,1491743809876762632,2022-02-10 13:00:14 CET,2022-02-10,13:00:14,+0100,340233626,escolaeuropeaeu,Escola Europea,,#HPA and Air Products expand on #hydrogen value chain via @porttechnology  https://t.co/7dhn6VNNhC #sustainability #transport #environment #PortofHamburg #HamburgPortAuthority #innovation #HydrogenSupplyChain  https://t.co/Cf2JLgiiNV,en,"[{'screen_name': 'porttechnology', 'name': 'port technology (pti)', 'id': '116733437'}]",['https://buff.ly/3B7Dmgb'],"['https://pbs.twimg.com/media/FLO9FrkXoAozmre.jpg', 'https://pbs.twimg.com/media/FLO9Fr_XwAEpSIf.jpg']",0,0,0,"['hpa', 'hydrogen', 'sustainability', 'transport', 'environment', 'portofhamburg', 'hamburgportauthority', 'innovation', 'hydrogensupplychain']",[],https://twitter.com/ESCOLAEUROPEAEU/status/1491743809876762632,False,,1,https://pbs.twimg.com/media/FLO9FrkXoAozmre.jpg,,,,,,,[],,,,
1491000308956561409,1491000308956561409,2022-02-08 11:45:49 CET,2022-02-08,11:45:49,+0100,727809231391473664,container_news,Container-News,,Hamburg Port Authority and Air Products partner on hydrogen development  Read the full article:  https://t.co/589btnhu32  #HamburgPortAuthority #PortofHamburg #AirProducts,en,[],['https://container-news.com/hamburg-port-authority-and-air-products-partner-on-hydrogen-development/'],[],0,0,0,"['hamburgportauthority', 'portofhamburg', 'airproducts']",[],https://twitter.com/container_news/status/1491000308956561409,False,,0,,,,,,,,[],,,,
1490689449826689029,1490689449826689029,2022-02-07 15:10:35 CET,2022-02-07,15:10:35,+0100,169073570,portofhamburg,Hafen Hamburg,,Warum haben Sie sich für die maritime Branche entschieden? Das @dmz_maritim möchte junge Menschen für die maritime Branche gewinnen und führt deshalb eine #OnlineBefragung durch. Bis zum 30. April 2022 teilnehmen:  https://t.co/mLRAoxKvcU #nachwuchskräfte #portofhamburg #befragung  https://t.co/SloHnlTUub,de,"[{'screen_name': 'dmz_maritim', 'name': 'deutsches maritimes zentrum', 'id': '1012701539532599297'}]",['https://bit.ly/3ovVAmG'],['https://pbs.twimg.com/media/FK_9dHOXEAEZgn8.jpg'],0,1,5,"['onlinebefragung', 'nachwuchskräfte', 'portofhamburg', 'befragung']",[],https://twitter.com/PortofHamburg/status/1490689449826689029,False,,1,https://pbs.twimg.com/media/FK_9dHOXEAEZgn8.jpg,,,,,,,[],,,,
1490644751502225410,1490644751502225410,2022-02-07 12:12:58 CET,2022-02-07,12:12:58,+0100,244465059,robbanassafina,Robban Assafina,,Port of Hamburg to accelerate production of hydrogen in North of Germany @airproducts @PortofHamburg  #Germany #PortofHamburg #Hydrogen #FreeHanseaticStateofHamburg #HydrogenStimulation #Decarbonisation #RobbanAssafinaMagazine #AssafinaOnline  https://t.co/x06IXYmJKQ  https://t.co/rYskw5crM0,en,"[{'screen_name': 'airproducts', 'name': 'air products', 'id': '109634966'}, {'screen_name': 'portofhamburg', 'name': 'hafen hamburg', 'id': '169073570'}]",['https://bit.ly/3uvLFkF'],['https://pbs.twimg.com/media/FK_T7wNXsAo_OIo.jpg'],0,0,0,"['germany', 'portofhamburg', 'hydrogen', 'freehanseaticstateofhamburg', 'hydrogenstimulation', 'decarbonisation', 'robbanassafinamagazine', 'assafinaonline']",[],https://twitter.com/robbanassafina/status/1490644751502225410,False,,1,https://pbs.twimg.com/media/FK_T7wNXsAo_OIo.jpg,,,,,,,[],,,,
1489955351206440960,1489955351206440960,2022-02-05 14:33:32 CET,2022-02-05,14:33:32,+0100,2885034464,e_stridh,Kaljakoiran kuvat ⚓,,"Seven Seas Voyager 🇧🇸 #IMO9247144 #passenger #cruise #ship, here in #PortOfHamburg  2004.09.04 #ShipsInPics  https://t.co/K2cWdGo1q4",en,[],[],['https://pbs.twimg.com/media/FK1h1jpXMAEyLLi.jpg'],0,1,8,"['imo9247144', 'passenger', 'cruise', 'ship', 'portofhamburg', 'shipsinpics']",[],https://twitter.com/E_Stridh/status/1489955351206440960,False,,1,https://pbs.twimg.com/media/FK1h1jpXMAEyLLi.jpg,,,,,,,[],,,,
1489580539652759553,1489580539652759553,2022-02-04 13:44:10 CET,2022-02-04,13:44:10,+0100,2885034464,e_stridh,Kaljakoiran kuvat ⚓,,"Smaland 🇨🇾 ( ex. Jork Ranger, ex. Eucon Progress, now Ranger) #IMO9322542)  #container #feeder #ship here arriveing #PortOfHamburg  26.12.2006 #ShipsInPics  https://t.co/MM7nOVAMBz",en,[],[],['https://pbs.twimg.com/media/FKwNlhWXwAwyaV0.jpg'],0,1,5,"['imo9322542', 'container', 'feeder', 'ship', 'portofhamburg', 'shipsinpics']",[],https://twitter.com/E_Stridh/status/1489580539652759553,False,,1,https://pbs.twimg.com/media/FKwNlhWXwAwyaV0.jpg,,,,,,,[],,,,
1488155481877008384,1488155481877008384,2022-01-31 15:21:30 CET,2022-01-31,15:21:30,+0100,727809231391473664,container_news,Container-News,,River Elbe expansion prepares the ground for larger container vessels in Hamburg  Read the full article:  https://t.co/8LXjgh0qy7  #PortofHamburg #RiverElbe,en,[],['https://container-news.com/river-elbe-expansion-prepares-the-ground-for-larger-container-vessels-in-hamburg/'],[],0,1,0,"['portofhamburg', 'riverelbe']",[],https://twitter.com/container_news/status/1488155481877008384,False,,0,,,,,,,,[],,,,
1487395148526936065,1487395148526936065,2022-01-29 13:00:12 CET,2022-01-29,13:00:12,+0100,12788542,ellobito01,Wolf A. Wiegand,,"⚓ #Hafen #Hamburg: Die ""COSCO Shipping Libra"" wird rückwärts an ihren Liegeplatz bugsiert.  Der #Frachter mit der Kennung 9783538 (IMO) ein #Containerschiff, das 2018 gebaut wurde und unter der Flagge von #Hongkong 🇭🇰 fährt.   #seefahrttutnot #portofhamburg #hamburgahoi  https://t.co/PXTn5mcTnZ",de,[],[],['https://pbs.twimg.com/media/FKRKAS_XEAMU8I2.jpg'],0,0,0,"['hafen', 'hamburg', 'frachter', 'containerschiff', 'hongkong', 'seefahrttutnot', 'portofhamburg', 'hamburgahoi']",[],https://twitter.com/ElLobito01/status/1487395148526936065,False,,1,https://pbs.twimg.com/media/FKRKAS_XEAMU8I2.jpg,,,,,,,[],,,,
1487075653635739648,1487075653635739648,2022-01-28 15:50:39 CET,2022-01-28,15:50:39,+0100,1396089988052398082,websterix_info,Websterix,,📷 …completing another bnw row for the feed with this really nice location of the inner harbour sight of Hamburg! Thx again @epostanmatze …enjoy! . #portofhamburg⚓️ #bnwphoto_gallery #bnwphotooftheday #bnwphotohraphy #bnwphotographys...  https://t.co/2SNNMTDI4x,en,[],['https://tmblr.co/ZOq1mSbSo5gPSy00'],[],0,0,0,"['portofhamburg', 'bnwphoto_gallery', 'bnwphotooftheday', 'bnwphotohraphy', 'bnwphotographys']",[],https://twitter.com/websterix_info/status/1487075653635739648,False,,0,,,,,,,,[],,,,
1487072818428891144,1487072818428891144,2022-01-28 15:39:23 CET,2022-01-28,15:39:23,+0100,1396089988052398082,websterix_info,Websterix,,📷 …completing another bnw row for the feed with this really nice location of the inner harbour sight of Hamburg! Thx again @epostanmatze …enjoy! . #portofhamburg⚓️ #bnwphoto_gallery #bnwphotooftheday #bnwphotohraphy #bnwphotographys...  https://t.co/1k6e5m5x5s,en,[],['https://tmblr.co/ZOq1mSbSnxMEaa00'],[],0,0,0,"['portofhamburg', 'bnwphoto_gallery', 'bnwphotooftheday', 'bnwphotohraphy', 'bnwphotographys']",[],https://twitter.com/websterix_info/status/1487072818428891144,False,,0,,,,,,,,[],,,,
1486376293365075976,1486376293365075976,2022-01-26 17:31:38 CET,2022-01-26,17:31:38,+0100,169073570,portofhamburg,Hafen Hamburg,,Der 833. Hamburger Hafengeburtstag ist heute vorerst abgesagt worden. Über einen Alternativtermin im Spätsommer wird diskutiert. Mehr dazu:  https://t.co/Z1xe7sHBSi   📷Hamburg Messe und Congress/ Nico Maack   #hafenhamburg #portofhamburg #hafengeburstag #abgesagt #hamburg  https://t.co/odoQ3nphvb,de,[],['https://bit.ly/349dBzE'],['https://pbs.twimg.com/media/FKCrW_9XoAoU8wG.jpg'],2,6,5,"['hafenhamburg', 'portofhamburg', 'hafengeburstag', 'abgesagt', 'hamburg']",[],https://twitter.com/PortofHamburg/status/1486376293365075976,False,,1,https://pbs.twimg.com/media/FKCrW_9XoAoU8wG.jpg,,,,,,,[],,,,
1485640432956620802,1485640432956620802,2022-01-24 16:47:35 CET,2022-01-24,16:47:35,+0100,169073570,portofhamburg,Hafen Hamburg,,We’re happy to announce today's clearance of the 2nd stage of the adjustment of the #navigationchannel on the #LowerandOuterElbe!  The goal of enabling ships with a depth of 13.5 m to reach the #PortofHamburg regardless of the #tide is achieved! 📷HHM Hasenpusch  #hafenhamburg  https://t.co/J6MKEeBkBc,en,[],[],['https://pbs.twimg.com/media/FJ4OGQuWQAsx9Pv.jpg'],0,0,5,"['navigationchannel', 'lowerandouterelbe', 'portofhamburg', 'tide', 'hafenhamburg']",[],https://twitter.com/PortofHamburg/status/1485640432956620802,False,,1,https://pbs.twimg.com/media/FJ4OGQuWQAsx9Pv.jpg,,,,,,,[],,,,
1484126371182006277,1484126371182006277,2022-01-20 12:31:15 CET,2022-01-20,12:31:15,+0100,169073570,portofhamburg,Hafen Hamburg,,"7,6 Millionen Tonnen Rekord-Güterumschlag für den @PORTOFKIEL und ein zuversichtlicher Blick auf die Kreuzfahrtsaison!   Mehr unter:  https://t.co/wrd6fG6sSt  📷 HHM/ Johanning #portofhamburg #portofkiel  https://t.co/nqE4I6OZzw",de,"[{'screen_name': 'portofkiel', 'name': 'portofkiel', 'id': '3674150236'}]",['https://bit.ly/3FN5yWx'],['https://pbs.twimg.com/media/FJitEL9XsAQx7ul.jpg'],2,2,3,"['portofhamburg', 'portofkiel']",[],https://twitter.com/PortofHamburg/status/1484126371182006277,False,,1,https://pbs.twimg.com/media/FJitEL9XsAQx7ul.jpg,,,,,,,[],,,,
1481947762677755912,1481947762677755912,2022-01-14 12:14:14 CET,2022-01-14,12:14:14,+0100,2885034464,e_stridh,Kaljakoiran kuvat ⚓,,Schleppko 16 🇩🇪 #MMSI211519730 #tug #ship  built 1941 and still active.  Here seen in #PortOfHamburg May 2004  https://t.co/uRHrQ0ZQwA,en,[],[],['https://pbs.twimg.com/media/FJDuZdEXIAAwo4g.jpg'],0,0,3,"['mmsi211519730', 'tug', 'ship', 'portofhamburg']",[],https://twitter.com/E_Stridh/status/1481947762677755912,False,,1,https://pbs.twimg.com/media/FJDuZdEXIAAwo4g.jpg,,,,,,,[],,,,
1481697725515440128,1481697725515440128,2022-01-13 19:40:41 CET,2022-01-13,19:40:41,+0100,2436798349,pzuesongdham,P. Zuesongdham,,"Wir starten die neue Phase unserer Mission für Drohneneinsatz im #portofhamburg. Zusammen mit der HHLA Sky GmbH bildet die Hamburg Port Authority (HPA) Anstalt öffentlichen Rechts ein starkes Team, um Drone-as-a-service in realer U… https://t.co/WcWAecOV6K  https://t.co/ozoM2cg6KA",de,[],"['https://lnkd.in/dhjqan9B', 'https://lnkd.in/dFuxhnMk']",[],0,0,2,['portofhamburg'],[],https://twitter.com/PZuesongdham/status/1481697725515440128,False,,0,,,,,,,,[],,,,
1478368128576937985,1478368128576937985,2022-01-04 15:10:03 CET,2022-01-04,15:10:03,+0100,43083763,vr_online,VerkehrsRundschau,,#SimonRosenkranz ist der neue #Hafenkapitän im #PortofHamburg #Seefracht  https://t.co/0TR6QRxZkf,de,[],['http://www.verkehrsrundschau.de/nachrichten/transport-logistik/simon-rosenkranz-wird-neuer-hafenkapitaen-in-hamburg-3106745'],[],0,0,0,"['simonrosenkranz', 'hafenkapitän', 'portofhamburg', 'seefracht']",[],https://twitter.com/vr_online/status/1478368128576937985,False,,0,,,,,,,,[],,,,
1492508276264771599,1492508276264771599,2022-02-12 15:37:57 CET,2022-02-12,15:37:57,+0100,739378053776875520,richgroves77,Richard Groves “Transport Hub”,,"#Throwback2018: The first of the new #WoolwichFerry's to arrive at #Woolwich - The #BenWoollacott on the 19th November 2018. The other, #DameVeraLynn would arrive a few days later.  @ThamesPics @FraserG32883664 #ShipsInPics #LondonPortAuth  https://t.co/J6rBbgyCcy",en,"[{'screen_name': 'thamespics', 'name': 'on the thames', 'id': '630192510'}, {'screen_name': 'fraserg32883664', 'name': 'fraser gray', 'id': '1306509609927151617'}]",[],['https://pbs.twimg.com/media/FLZzt-OXoAANXT4.jpg'],0,1,0,"['throwback2018', 'woolwichferry', 'woolwich', 'benwoollacott', 'dameveralynn', 'shipsinpics', 'londonportauth']",[],https://twitter.com/richgroves77/status/1492508276264771599,False,,1,https://pbs.twimg.com/media/FLZzt-OXoAANXT4.jpg,,,,,,,[],,,,
1325001302275977217,1325001302275977217,2020-11-07 10:05:02 CET,2020-11-07,10:05:02,+0100,48683505,thamesfesttrust,Thames Festival Trust,,Meet the Artist: Shona Watt Who help deliver our education projects to schools across the UK and around the world.   https://t.co/fHecRPBpUJ  #shonawattartist #thamesfestivaltrust #meetourartists #artscouncilengland #britishcouncil #mayoroflondon #paulhamlyn #LondonPortAuth  https://t.co/sKPMaUmRpR,en,[],['https://bit.ly/2IcvCSI'],['https://pbs.twimg.com/media/EmNZqVtXIAMzhLN.jpg'],0,0,4,"['shonawattartist', 'thamesfestivaltrust', 'meetourartists', 'artscouncilengland', 'britishcouncil', 'mayoroflondon', 'paulhamlyn', 'londonportauth']",[],https://twitter.com/ThamesFestTrust/status/1325001302275977217,False,,1,https://pbs.twimg.com/media/EmNZqVtXIAMzhLN.jpg,,,,,,,[],,,,
1298206105252790274,1298206105252790274,2020-08-25 12:30:29 CEST,2020-08-25,12:30:29,+0100,981874963257921537,carlosluxul,@CarlosLuxul,,#londonportauth | #TheOceanDove is a terrorist controlled ship planning to devastate a globally iconic city. On its voyage it visited you and exploited your hospitality. Check it out now. Industry reviews = “terrifyingly plausible thriller!”    https://t.co/dRJ9J3ucPR  https://t.co/cE7zfyvp7q,en,[],['http://www.carlosluxul.com'],['https://pbs.twimg.com/media/EgQnkrlXkAAUgaJ.jpg'],0,0,0,"['londonportauth', 'theoceandove']",[],https://twitter.com/CarlosLuxul/status/1298206105252790274,False,,1,https://pbs.twimg.com/media/EgQnkrlXkAAUgaJ.jpg,,,,,,,[],,,,
1268229794921164802,1268229794921164802,2020-06-03 19:15:20 CEST,2020-06-03,19:15:20,+0100,48683505,thamesfesttrust,Thames Festival Trust,,Meet our Artists: Aïcha El Beloui Who help deliver our education projects to schools across the UK.  https://t.co/VwwR32cqJm  #thamesfestivaltrust #meetourartists #riversoftheworld #thestoryofwater  #artscouncilengland #britishcouncil #mayoroflondon #paulhamlyn #LondonPortAuth  https://t.co/lac1Ahc69w,en,[],['https://bit.ly/aichaattft2020'],[],0,0,2,"['thamesfestivaltrust', 'meetourartists', 'riversoftheworld', 'thestoryofwater', 'artscouncilengland', 'britishcouncil', 'mayoroflondon', 'paulhamlyn', 'londonportauth']",[],https://twitter.com/ThamesFestTrust/status/1268229794921164802,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1268229760875970561/pu/img/9cVOzxgrg9sX2lUL.jpg,,,,,,,[],,,,
1164160181879656450,1164160181879656450,2019-08-21 14:59:51 CEST,2019-08-21,14:59:51,+0100,2855306917,svitzerglobal,Svitzer Global,,"The MS Marco Polo comes in at 176m in length and has a carrying capacity of 650 passengers. This photo taken by @girlaboutthames in London, UK shows the 30m Svitzer Cecilia turning the large @CMVoyages passenger vessel. #customerservice #londonportauth #cruiseships #marcopolo  https://t.co/A2wpA7XnEN",en,"[{'screen_name': 'girlaboutthames', 'name': 'girl about thames', 'id': '2972739125'}]",[],['https://pbs.twimg.com/media/ECftgydXUAAu4ZD.jpg'],0,4,12,"['customerservice', 'londonportauth', 'cruiseships', 'marcopolo']",[],https://twitter.com/SvitzerGlobal/status/1164160181879656450,False,,1,https://pbs.twimg.com/media/ECftgydXUAAu4ZD.jpg,,,,,,,[],,,,
1145305794587561984,1145305794587561984,2019-06-30 14:19:14 CEST,2019-06-30,14:19:14,+0100,310705639,machinerymktmag,Machinery Market,,Port of London gets pollution-busting pilot boat #mfg #GoodchildMarine #LondonPortAuth  https://t.co/8NUGHiStOs  https://t.co/O2qPIUlwSd,en,[],['https://www.machinery-market.co.uk/news/24186'],['https://pbs.twimg.com/media/D-TxjRFWkAApnxX.jpg'],0,0,0,"['mfg', 'goodchildmarine', 'londonportauth']",[],https://twitter.com/MachineryMktmag/status/1145305794587561984,False,,1,https://pbs.twimg.com/media/D-TxjRFWkAApnxX.jpg,,,,,,,[],,,,
1136555641902960640,1136555641902960640,2019-06-06 10:49:15 CEST,2019-06-06,10:49:15,+0100,1119553468501508096,london_cruise,London International Cruise Terminal,,The newest addition to the CMV fleet approaches the London International Cruise for her inaugural call to Tilbury.   With a rich international heritage Vasco da Gama is a premium cruise ship carrying about 1220. #cruises #CruiseShip #LondonPortAuth #Thames #cmvoyages #forthports  https://t.co/Vd20Wa9LV8,en,[],[],"['https://pbs.twimg.com/media/D8XbSN3XoAA5Wwy.jpg', 'https://pbs.twimg.com/media/D8XbSODW4AAp2Nh.jpg', 'https://pbs.twimg.com/media/D8XbSN1WwAAns1C.jpg', 'https://pbs.twimg.com/media/D8XbSOAX4AAvto2.jpg']",1,2,16,"['cruises', 'cruiseship', 'londonportauth', 'thames', 'cmvoyages', 'forthports']",[],https://twitter.com/london_cruise/status/1136555641902960640,False,,1,https://pbs.twimg.com/media/D8XbSN3XoAA5Wwy.jpg,,,,,,,[],,,,
907938387923009537,907938387923009537,2017-09-13 14:05:55 CEST,2017-09-13,14:05:55,+0100,426643223,ldn_culture,Mayor of London's Culture team,,A great day to enjoy the river and the industry of the Estuary for international shipping week #totallythames #londonportauth  https://t.co/DiUDNC7cd4,en,[],[],['https://pbs.twimg.com/media/DJmlI4rW0AEqC3T.jpg'],0,1,4,"['totallythames', 'londonportauth']",[],https://twitter.com/LDN_Culture/status/907938387923009537,False,,1,https://pbs.twimg.com/media/DJmlI4rW0AEqC3T.jpg,,,,,,,[],,,,
761270076297318404,761270076297318404,2016-08-04 20:38:24 CEST,2016-08-04,20:38:24,+0100,275479426,_wordfairy_,Morwenna Lawson,,Watch where your rubbish is going mister - couple of bags just went in our river #LondonPortAuth  https://t.co/6OFRHumXxd,en,[],[],['https://pbs.twimg.com/media/CpCTF3kWIAAUzM7.jpg'],0,0,0,['londonportauth'],[],https://twitter.com/_wordfairy_/status/761270076297318404,False,,1,https://pbs.twimg.com/media/CpCTF3kWIAAUzM7.jpg,,,,,,,[],,,,
727517791931273216,727517791931273216,2016-05-03 17:18:52 CEST,2016-05-03,17:18:52,+0100,251647997,wpd_magazine,WorldPortDevelopment,,Upgraded Port of London ship's bridge simulator to boost trade and growth. #LondonPortAuth  https://t.co/BnqYI2pKqK,en,[],[],['https://pbs.twimg.com/media/Chipk5DWYAkU_ZW.jpg'],0,0,0,['londonportauth'],[],https://twitter.com/wpd_magazine/status/727517791931273216,False,,1,https://pbs.twimg.com/media/Chipk5DWYAkU_ZW.jpg,,,,,,,[],,,,
644794287675297792,644794287675297792,2015-09-18 10:45:12 CEST,2015-09-18,10:45:12,+0100,2706364321,sebahassa,Sebastian Hassa,,INS Trikand in Royal Victoria Dock. #DSEI #ThamesPics #londonportauth  http://t.co/vUVXN9MYqz,en,[],[],"['https://pbs.twimg.com/media/CPLE-5BXAAA7iyg.jpg', 'https://pbs.twimg.com/media/CPLE_CVWIAA223F.jpg']",0,0,2,"['dsei', 'thamespics', 'londonportauth']",[],https://twitter.com/SebaHassa/status/644794287675297792,False,,1,https://pbs.twimg.com/media/CPLE-5BXAAA7iyg.jpg,,,,,,,[],,,,
644744416608038912,644744416608038912,2015-09-18 07:27:02 CEST,2015-09-18,07:27:02,+0100,3091703789,thelondonday,London Daily News,,Gravesend -Tilbury is where emmigration to Australia started Anchor Cove Bawley Bay. MNA &amp; TWGU #LondonPortAuth  http://t.co/gYLDxMvWg1,en,[],[],"['https://pbs.twimg.com/media/CPKWG6fWcAA0iie.jpg', 'https://pbs.twimg.com/media/CPKWUDQWgAARxe1.jpg', 'https://pbs.twimg.com/media/CPKWUWMWIAA9yxH.jpg', 'https://pbs.twimg.com/media/CPKW8vSWIAEGYHY.jpg']",0,0,0,['londonportauth'],[],https://twitter.com/thelondonday/status/644744416608038912,False,,1,https://pbs.twimg.com/media/CPKWG6fWcAA0iie.jpg,,,,,,,[],,,,
644744416519946240,644744416519946240,2015-09-18 07:27:02 CEST,2015-09-18,07:27:02,+0100,3465868276,ldnriverthames,River Thames,,Gravesend -Tilbury is where emmigration to Australia started Anchor Cove Bawley Bay. MNA &amp; TWGU #LondonPortAuth  http://t.co/Wma4HLJTX4,en,[],[],"['https://pbs.twimg.com/media/CPKWKUKWoAA9lk2.jpg', 'https://pbs.twimg.com/media/CPKWKC2WUAAITWX.jpg', 'https://pbs.twimg.com/media/CPKWQp0WwAARUYL.jpg', 'https://pbs.twimg.com/media/CPKW8WdWEAA-kJM.jpg']",0,0,0,['londonportauth'],[],https://twitter.com/ldnriverthames/status/644744416519946240,False,,1,https://pbs.twimg.com/media/CPKWKUKWoAA9lk2.jpg,,,,,,,[],,,,
642701020678782976,642701020678782976,2015-09-12 16:07:18 CEST,2015-09-12,16:07:18,+0100,2706364321,sebahassa,Sebastian Hassa,,HNLMS Johan de Witt (L801) in London. moored off North Greenwich.  #the_wharf #LondonPortAuth #ThamesPics  http://t.co/hikUUJQJtz,en,[],[],"['https://pbs.twimg.com/media/COtU_KnWcAApoiW.jpg', 'https://pbs.twimg.com/media/COtU_ODWEAAi6kt.jpg']",0,0,0,"['the_wharf', 'londonportauth', 'thamespics']",[],https://twitter.com/SebaHassa/status/642701020678782976,False,,1,https://pbs.twimg.com/media/COtU_KnWcAApoiW.jpg,,,,,,,[],,,,
640452194790191104,640452194790191104,2015-09-06 11:11:16 CEST,2015-09-06,11:11:16,+0100,3465868276,ldnriverthames,River Thames,,#LondonPortAuth  Find a place to watch the Steve Faldo Memorial Race at 13.30 hr. Followed by Dave Pope Challenge Barge Race 15.00 hrs.,en,[],[],[],0,0,0,['londonportauth'],[],https://twitter.com/ldnriverthames/status/640452194790191104,False,,0,,,,,,,,[],,,,
640452194647588865,640452194647588865,2015-09-06 11:11:16 CEST,2015-09-06,11:11:16,+0100,3091703789,thelondonday,London Daily News,,#LondonPortAuth  Find a place to watch the Steve Faldo Memorial Race at 13.30 hr. Followed by Dave Pope Challenge Barge Race 15.00 hrs.,en,[],[],[],0,0,0,['londonportauth'],[],https://twitter.com/thelondonday/status/640452194647588865,False,,0,,,,,,,,[],,,,
603241326906335232,603241326906335232,2015-05-26 18:48:34 CEST,2015-05-26,18:48:34,+0100,2706364321,sebahassa,Sebastian Hassa,,Reminder - farewell Sachsen - 24th May. #the_wharf  #ThamesPics #LondonPortAuth  http://t.co/khttb4UiWn,en,[],[],"['https://pbs.twimg.com/media/CF8kyX4W0AEtnuX.jpg', 'https://pbs.twimg.com/media/CF8kyMrWAAEq1Ew.jpg', 'https://pbs.twimg.com/media/CF8kyjYWMAEaN6m.jpg', 'https://pbs.twimg.com/media/CF8kv6xW0AEEsQW.jpg']",0,0,0,"['the_wharf', 'thamespics', 'londonportauth']",[],https://twitter.com/SebaHassa/status/603241326906335232,False,,1,https://pbs.twimg.com/media/CF8kyX4W0AEtnuX.jpg,,,,,,,[],,,,
599440183197569024,599440183197569024,2015-05-16 07:04:11 CEST,2015-05-16,07:04:11,+0100,2271617959,siup4,SIUP,,Kindly donate to build the 1st urban planning School  http://t.co/NSDgNh6SkU  in Uganda  #Towerbridge #londonportauth #reallondonphoto,en,[],['http://goo.gl/Oomy6M'],[],0,0,0,"['towerbridge', 'londonportauth', 'reallondonphoto']",[],https://twitter.com/SIUP4/status/599440183197569024,False,,0,,,,,,,,[],,,,
